1821.5	0.08274
1822	0.08552
1822.5	0.0881
1823	0.09044
1823.5	0.09288
1824	0.09562
1824.5	0.0986
1825	0.10174
1825.5	0.10424
1826	0.10664
1826.5	0.1088
1827	0.11072
1827.5	0.1125
1828	0.11424
1828.5	0.11616
1829	0.11832
1829.5	0.12042
1830	0.12218
1830.5	0.12372
1831	0.12574
1831.5	0.12772
1832	0.12956
1832.5	0.13184
1833	0.1337
1833.5	0.13582
1834	0.1379
1834.5	0.14074
1835	0.14374
1835.5	0.146
1836	0.1482
1836.5	0.1501
1837	0.15138
1837.5	0.1525
1838	0.15386
1838.5	0.1555
1839	0.15764
1839.5	0.15898
1840	0.15988
1840.5	0.16108
1841	0.16298
1841.5	0.16488
1842	0.16646
1842.5	0.16784
1843	0.16912
1843.5	0.17016
1844	0.1708
1844.5	0.17204
1845	0.17374
1845.5	0.17526
1846	0.1767
1846.5	0.17874
1847	0.18146
1847.5	0.18388
1848	0.18496
1848.5	0.18562
1849	0.18714
1849.5	0.1889
1850	0.18994
1850.5	0.19056
1851	0.19118
1851.5	0.19212
1852	0.19292
1852.5	0.1934
1853	0.1938
1853.5	0.19432
1854	0.19506
1854.5	0.1963
1855	0.1977
1855.5	0.19884
1856	0.199
1856.5	0.19906
1857	0.19938
1857.5	0.19954
1858	0.1994
1858.5	0.19902
1859	0.19822
1859.5	0.19732
1860	0.19682
1860.5	0.19664
1861	0.19644
1861.5	0.19636
1862	0.19638
1862.5	0.19614
1863	0.19614
1863.5	0.19534
1864	0.19448
1864.5	0.19364
1865	0.19314
1865.5	0.19256
1866	0.19174
1866.5	0.19078
1867	0.18948
1867.5	0.18842
1868	0.18352
1868.5	0.1801
1869	0.17704
1869.5	0.17448
1870	0.17198
1870.5	0.17008
1871	0.16874
1871.5	0.16772
1872	0.16636
1872.5	0.16442
1873	0.16246
1873.5	0.16084
1874	0.15982
1874.5	0.15918
1875	0.1587
1875.5	0.15728
1876	0.15532
1876.5	0.15384
1877	0.15344
1877.5	0.15252
1878	0.15072
1878.5	0.14888
1879	0.1473
1879.5	0.14596
1880	0.14482
1880.5	0.14372
1881	0.14136
1881.5	0.13898
1882	0.13726
1882.5	0.1359
1883	0.13426
1883.5	0.13176
1884	0.1287
1884.5	0.12634
1885	0.1242
1885.5	0.12208
1886	0.11976
1886.5	0.11692
1887	0.11406
1887.5	0.11146
1888	0.10948
1888.5	0.1076
1889	0.10524
1889.5	0.10256
1890	0.1003
1890.5	0.09908
1891	0.09826
1891.5	0.09704
1892	0.0942
1892.5	0.09106
1893	0.08868
1893.5	0.0871
1894	0.08536
1894.5	0.08322
1895	0.08076
1895.5	0.0787
1896	0.0777
1896.5	0.07694
1897	0.0747
1897.5	0.07182
1898	0.06832
1898.5	0.0658
1899	0.06424
1899.5	0.0625
1900	0.06032
1900.5	0.0572
1901	0.05436
1901.5	0.05252
1902	0.05132
1902.5	0.04938
1903	0.04662
1903.5	0.04416
1904	0.042
1904.5	0.04024
1905	0.03798
1905.5	0.035
1906	0.03206
1906.5	0.02958
1907	0.02756
1907.5	0.02598
1908	0.024
1908.5	0.02138
1909	0.01864
1909.5	0.01656
1910	0.01536
1910.5	0.01382
1911	0.01186
1911.5	0.00914
1912	0.00628
1912.5	0.00412
1913	0.00212
1913.5	0.0005
1914	-0.00178
1914.5	-0.00442
1915	-0.00654
1915.5	-0.0081
1916	-0.00958
1916.5	-0.01108
1917	-0.01264
1917.5	-0.01398
1918	-0.01446
1918.5	-0.01472
1919	-0.01546
1919.5	-0.01624
1920	-0.01734
1920.5	-0.018
1921	-0.0182
1921.5	-0.01864
1922	-0.01974
1922.5	-0.02132
1923	-0.02286
1923.5	-0.02364
1924	-0.02384
1924.5	-0.0246
1925	-0.02568
1925.5	-0.0272
1926	-0.02802
1926.5	-0.02828
1927	-0.0282
1927.5	-0.02888
1928	-0.03022
1928.5	-0.03112
1929	-0.03178
1929.5	-0.03182
1930	-0.0315
1930.5	-0.03196
1931	-0.03268
1931.5	-0.03408
1932	-0.0344
1932.5	-0.03422
1933	-0.0341
1933.5	-0.03388
1934	-0.0339
1934.5	-0.03396
1935	-0.03352
1935.5	-0.03312
1936	-0.0334
1936.5	-0.03366
1937	-0.03306
1937.5	-0.03208
1938	-0.0312
1938.5	-0.03074
1939	-0.03096
1939.5	-0.0309
1940	-0.03038
1940.5	-0.02962
1941	-0.0293
1941.5	-0.02932
1942	-0.02974
1942.5	-0.02986
1943	-0.02874
1943.5	-0.02774
1944	-0.02696
1944.5	-0.02652
1945	-0.02582
1945.5	-0.02454
1946	-0.02374
1946.5	-0.02308
1947	-0.02214
1947.5	-0.02106
1948	-0.02008
1948.5	-0.01842
1949	-0.01658
1949.5	-0.0155
1950	-0.01476
1950.5	-0.01394
1951	-0.01308
1951.5	-0.0118
1952	-0.01096
1952.5	-0.01058
1953	-0.0098
1953.5	-0.00862
1954	-0.00648
1954.5	-0.00424
1955	-0.00208
1955.5	-0.00062
1956	0.00086
1956.5	0.00204
1957	0.00368
1957.5	0.00558
1958	0.00776
1958.5	0.00968
1959	0.01164
1959.5	0.01398
1960	0.01622
1960.5	0.01856
1961	0.02024
1961.5	0.02234
1962	0.02492
1962.5	0.02776
1963	0.03096
1963.5	0.03388
1964	0.03664
1964.5	0.03926
1965	0.04186
1965.5	0.04506
1966	0.04736
1966.5	0.0491
1967	0.05116
1967.5	0.05396
1968	0.05648
1968.5	0.05864
1969	0.0603
1969.5	0.06134
1970	0.06304
1970.5	0.06618
1971	0.06956
1971.5	0.0724
1972	0.0745
1972.5	0.07624
1973	0.07834
1973.5	0.0806
1974	0.08296
1974.5	0.08508
1975	0.0868
1975.5	0.08916
1976	0.09166
1976.5	0.09414
1977	0.0966
1977.5	0.09868
1978	0.1009
1978.5	0.10322
1979	0.1059
1979.5	0.10848
1980	0.11022
1980.5	0.11212
1981	0.11408
1981.5	0.11618
1982	0.1186
1982.5	0.12056
1983	0.12208
1983.5	0.12362
1984	0.1255
1984.5	0.12844
1985	0.13116
1985.5	0.13324
1986	0.13468
1986.5	0.13634
1987	0.13924
1987.5	0.14164
1988	0.14356
1988.5	0.14522
1989	0.1466
1989.5	0.14788
1990	0.14906
1990.5	0.15098
1991	0.15322
1991.5	0.15434
1992	0.1554
1992.5	0.15678
1993	0.15844
1993.5	0.15966
1994	0.1608
1994.5	0.16204
1995	0.16278
1995.5	0.16412
1996	0.16608
1996.5	0.1675
1997	0.16846
1997.5	0.17014
1998	0.17182
1998.5	0.17322
1999	0.17444
1999.5	0.17522
2000	0.17636
2000.5	0.1776
2001	0.17896
2001.5	0.18018
2002	0.18076
2002.5	0.18118
2003	0.1816
2003.5	0.18268
2004	0.18402
2004.5	0.18474
2005	0.18508
2005.5	0.18484
2006	0.18502
2006.5	0.18614
2007	0.187
2007.5	0.1875
2008	0.18742
2008.5	0.1871
2009	0.1874
2009.5	0.18774
2010	0.1874
2010.5	0.18642
2011	0.18536
2011.5	0.18502
2012	0.18494
2012.5	0.18476
2013	0.18412
2013.5	0.18282
2014	0.18184
2014.5	0.1816
2015	0.18164
2015.5	0.18122
2016	0.18084
2016.5	0.18008
2017	0.17938
2017.5	0.17886
2018	0.1766
2018.5	0.17302
2019	0.17006
2019.5	0.16748
2020	0.16656
2020.5	0.16558
2021	0.16446
2021.5	0.16346
2022	0.1621
2022.5	0.16124
2023	0.16138
2023.5	0.1618
2024	0.16148
2024.5	0.1602
2025	0.15942
2025.5	0.15902
2026	0.15898
2026.5	0.15926
2027	0.15764
2027.5	0.1553
2028	0.15364
2028.5	0.15268
2029	0.15218
2029.5	0.15054
2030	0.14874
2030.5	0.14692
2031	0.14484
2031.5	0.14346
2032	0.14116
2032.5	0.13876
2033	0.13612
2033.5	0.1333
2034	0.13192
2034.5	0.13054
2035	0.12834
2035.5	0.12524
2036	0.12284
2036.5	0.12148
2037	0.11928
2037.5	0.11652
2038	0.11422
2038.5	0.11156
2039	0.10944
2039.5	0.10732
2040	0.10536
2040.5	0.10354
2041	0.10102
2041.5	0.09904
2042	0.09768
2042.5	0.09624
2043	0.09436
2043.5	0.0919
2044	0.08942
2044.5	0.08688
2045	0.08454
2045.5	0.08294
2046	0.08108
2046.5	0.07894
2047	0.07654
2047.5	0.07386
2048	0.07176
2048.5	0.06982
2049	0.0675
2049.5	0.06504
2050	0.06258
2050.5	0.0614
2051	0.06016
2051.5	0.0587
2052	0.0574
2052.5	0.05566
2053	0.05414
2053.5	0.05194
2054	0.04974
2054.5	0.04738
2055	0.04436
2055.5	0.04162
2056	0.03864
2056.5	0.03552
2057	0.03314
2057.5	0.03066
2058	0.02854
2058.5	0.02652
2059	0.025
2059.5	0.02358
2060	0.02146
2060.5	0.01906
2061	0.0164
2061.5	0.01414
2062	0.01298
2062.5	0.01194
2063	0.01052
2063.5	0.00882
2064	0.00772
2064.5	0.00656
2065	0.00482
2065.5	0.002
2066	-0.00036
2066.5	-0.0023
2067	-0.00326
2067.5	-0.004
2068	-0.00532
2068.5	-0.007
2069	-0.00888
2069.5	-0.0104
2070	-0.01144
2070.5	-0.0128
2071	-0.01416
2071.5	-0.01572
2072	-0.0175
2072.5	-0.01926
2073	-0.02022
2073.5	-0.02066
2074	-0.02248
2074.5	-0.02392
2075	-0.02534
2075.5	-0.02622
2076	-0.02702
2076.5	-0.02806
2077	-0.02902
2077.5	-0.0294
2078	-0.02988
2078.5	-0.03028
2079	-0.0308
2079.5	-0.03192
2080	-0.03322
2080.5	-0.03438
2081	-0.035
2081.5	-0.0353
2082	-0.03608
2082.5	-0.03714
2083	-0.03822
2083.5	-0.03874
2084	-0.03952
2084.5	-0.03978
2085	-0.03974
2085.5	-0.03968
2086	-0.03904
2086.5	-0.038
2087	-0.03706
2087.5	-0.03648
2088	-0.03636
2088.5	-0.03628
2089	-0.03594
2089.5	-0.03602
2090	-0.03576
2090.5	-0.03596
2091	-0.0365
2091.5	-0.03646
2092	-0.03518
2092.5	-0.034
2093	-0.0339
2093.5	-0.03416
2094	-0.03424
2094.5	-0.0341
2095	-0.03346
2095.5	-0.03232
2096	-0.03082
2096.5	-0.0298
2097	-0.02906
2097.5	-0.02792
2098	-0.02668
2098.5	-0.02568
2099	-0.0249
2099.5	-0.02446
2100	-0.02328
2100.5	-0.02142
2101	-0.01972
2101.5	-0.0189
2102	-0.01816
2102.5	-0.01634
2103	-0.01434
2103.5	-0.01298
2104	-0.01188
2104.5	-0.01108
2105	-0.01014
2105.5	-0.0089
2106	-0.00708
2106.5	-0.00492
2107	-0.00382
2107.5	-0.0025
2108	-0.00032
2108.5	0.00206
2109	0.00494
2109.5	0.0079
2110	0.01072
2110.5	0.01318
2111	0.01532
2111.5	0.01748
2112	0.01954
2112.5	0.0208
2113	0.02224
2113.5	0.02456
2114	0.02728
2114.5	0.02982
2115	0.03212
2115.5	0.03428
2116	0.03626
2116.5	0.03808
2117	0.04
2117.5	0.0416
2118	0.04332
2118.5	0.04534
2119	0.04788
2119.5	0.05064
2120	0.05292
2120.5	0.05556
2121	0.05792
2121.5	0.0598
2122	0.06248
2122.5	0.06502
2123	0.06752
2123.5	0.06982
2124	0.07206
2124.5	0.07452
2125	0.07658
2125.5	0.0783
2126	0.07992
2126.5	0.08174
2127	0.08372
2127.5	0.08622
2128	0.08942
2128.5	0.09248
2129	0.0944
2129.5	0.09596
2130	0.09758
2130.5	0.09914
2131	0.10058
2131.5	0.10152
2132	0.10276
2132.5	0.10454
2133	0.10682
2133.5	0.11
2134	0.11286
2134.5	0.1155
2135	0.11746
2135.5	0.11928
2136	0.12158
2136.5	0.12366
2137	0.126
2137.5	0.12744
2138	0.12868
2138.5	0.131
2139	0.13278
2139.5	0.135
2140	0.13726
2140.5	0.13938
2141	0.14184
2141.5	0.14384
2142	0.14584
2142.5	0.14716
2143	0.14852
2143.5	0.14996
2144	0.15094
2144.5	0.15272
2145	0.1545
2145.5	0.15618
2146	0.1588
2146.5	0.16082
2147	0.1627
2147.5	0.16444
2148	0.16618
2148.5	0.16786
2149	0.16922
2149.5	0.17062
2150	0.17178
2150.5	0.1729
2151	0.17462
2151.5	0.17618
2152	0.17758
2152.5	0.17896
2153	0.17984
2153.5	0.18006
2154	0.17988
2154.5	0.18012
2155	0.181
2155.5	0.18154
2156	0.18228
2156.5	0.1827
2157	0.18338
2157.5	0.18406
2158	0.18474
2158.5	0.18524
2159	0.18564
2159.5	0.18544
2160	0.18542
2160.5	0.18566
2161	0.18612
2161.5	0.1868
2162	0.18726
2162.5	0.1876
2163	0.1877
2163.5	0.18792
2164	0.18818
2164.5	0.18794
2165	0.18728
2165.5	0.18708
2166	0.18692
2166.5	0.18684
2167	0.18608
2167.5	0.18474
2168	0.18382
2168.5	0.18334
2169	0.18266
2169.5	0.18128
2170	0.18024
2170.5	0.17952
2171	0.17972
2171.5	0.17884
2172	0.1755
2172.5	0.17164
2173	0.16782
2173.5	0.16428
2174	0.16576
2174.5	0.16788
2175	0.1694
2175.5	0.17028
2176	0.17052
2176.5	0.17008
2177	0.1693
2177.5	0.16858
2178	0.16768
2178.5	0.16728
2179	0.16668
2179.5	0.16548
2180	0.16454
2180.5	0.1632
2181	0.16136
2181.5	0.15942
2182	0.15786
2182.5	0.15626
2183	0.15468
2183.5	0.153
2184	0.15168
2184.5	0.1501
2185	0.14814
2185.5	0.14614
2186	0.14426
2186.5	0.14276
2187	0.14086
2187.5	0.13868
2188	0.13596
2188.5	0.13364
2189	0.13168
2189.5	0.12984
2190	0.12784
2190.5	0.12592
2191	0.12404
2191.5	0.12246
2192	0.12032
2192.5	0.11774
2193	0.11504
2193.5	0.11278
2194	0.1108
2194.5	0.10892
2195	0.10704
2195.5	0.1051
2196	0.10248
2196.5	0.09992
2197	0.09738
2197.5	0.0949
2198	0.09218
2198.5	0.08904
2199	0.08606
2199.5	0.08288
2200	0.07968
2200.5	0.0767
2201	0.07356
2201.5	0.07028
2202	0.06696
2202.5	0.06434
2203	0.06228
2203.5	0.06058
2204	0.0593
2204.5	0.0575
2205	0.05518
2205.5	0.05298
2206	0.05116
2206.5	0.04906
2207	0.0471
2207.5	0.04446
2208	0.04186
2208.5	0.03948
2209	0.03788
2209.5	0.03566
2210	0.03328
2210.5	0.03112
2211	0.0291
2211.5	0.02692
2212	0.02476
2212.5	0.0225
2213	0.02002
2213.5	0.01824
2214	0.01662
2214.5	0.01518
2215	0.01346
2215.5	0.0118
2216	0.00994
2216.5	0.0084
2217	0.00728
2217.5	0.00542
2218	0.0035
2218.5	0.0019
2219	0.00054
2219.5	-0.00094
2220	-0.00258
2220.5	-0.00404
2221	-0.00508
2221.5	-0.00664
2222	-0.0086
2222.5	-0.00968
2223	-0.01056
2223.5	-0.01182
2224	-0.01362
2224.5	-0.01542
2225	-0.01712
2225.5	-0.01898
2226	-0.02112
2226.5	-0.02282
2227	-0.02426
2227.5	-0.0257
2228	-0.02664
2228.5	-0.02766
2229	-0.0289
2229.5	-0.03004
2230	-0.03064
2230.5	-0.0307
2231	-0.03094
2231.5	-0.03194
2232	-0.0329
2232.5	-0.03378
2233	-0.0344
2233.5	-0.03498
2234	-0.03588
2234.5	-0.03712
2235	-0.03796
2235.5	-0.0388
2236	-0.0395
2236.5	-0.0389
2237	-0.0381
2237.5	-0.03792
2238	-0.03804
2238.5	-0.03772
2239	-0.03712
2239.5	-0.03638
2240	-0.03584
2240.5	-0.03514
2241	-0.03418
2241.5	-0.03348
2242	-0.0334
2242.5	-0.03346
2243	-0.03396
2243.5	-0.03396
2244	-0.0335
2244.5	-0.03306
2245	-0.03236
2245.5	-0.032
2246	-0.03158
2246.5	-0.0311
2247	-0.03054
2247.5	-0.02964
2248	-0.02838
2248.5	-0.02716
2249	-0.02628
2249.5	-0.02512
2250	-0.0236
2250.5	-0.02268
2251	-0.02208
2251.5	-0.02186
2252	-0.02146
2252.5	-0.02074
2253	-0.01942
2253.5	-0.0176
2254	-0.01638
2254.5	-0.01576
2255	-0.01444
2255.5	-0.01268
2256	-0.01064
2256.5	-0.00932
2257	-0.00804
2257.5	-0.00654
2258	-0.0041
2258.5	-0.00148
2259	0.0007
2259.5	0.00266
2260	0.0039
2260.5	0.0055
2261	0.00742
2261.5	0.00964
2262	0.01156
2262.5	0.01306
2263	0.0147
2263.5	0.01724
2264	0.02024
2264.5	0.02254
2265	0.0243
2265.5	0.02554
2266	0.02756
2266.5	0.03074
2267	0.03392
2267.5	0.03574
2268	0.03682
2268.5	0.03854
2269	0.04116
2269.5	0.04414
2270	0.04688
2270.5	0.04894
2271	0.05036
2271.5	0.0518
2272	0.0534
2272.5	0.05446
2273	0.05628
2273.5	0.0586
2274	0.06154
2274.5	0.06478
2275	0.06766
2275.5	0.07046
2276	0.07326
2276.5	0.07552
2277	0.07734
2277.5	0.0792
2278	0.08116
2278.5	0.0826
2279	0.08458
2279.5	0.08692
2280	0.08934
2280.5	0.09196
2281	0.09464
2281.5	0.09742
2282	0.09988
2282.5	0.1022
2283	0.10456
2283.5	0.10628
2284	0.10798
2284.5	0.10972
2285	0.11162
2285.5	0.1139
2286	0.11618
2286.5	0.11892
2287	0.12088
2287.5	0.12298
2288	0.12506
2288.5	0.12714
2289	0.12932
2289.5	0.1316
2290	0.13358
2290.5	0.13592
2291	0.13858
2291.5	0.14122
2292	0.1435
2292.5	0.14516
2293	0.1465
2293.5	0.14786
2294	0.14936
2294.5	0.15058
2295	0.15176
2295.5	0.15262
2296	0.15338
2296.5	0.15382
2297	0.15496
2297.5	0.15642
2298	0.15788
2298.5	0.15964
2299	0.16124
2299.5	0.16302
2300	0.16496
2300.5	0.16698
2301	0.16832
2301.5	0.16956
2302	0.17076
2302.5	0.17198
2303	0.17302
2303.5	0.17384
2304	0.17446
2304.5	0.1745
2305	0.17516
2305.5	0.17684
2306	0.17842
2306.5	0.17992
2307	0.18144
2307.5	0.18248
2308	0.18386
2308.5	0.18516
2309	0.1859
2309.5	0.18558
2310	0.18536
2310.5	0.18514
2311	0.18502
2311.5	0.18506
2312	0.18506
2312.5	0.18518
2313	0.1858
2313.5	0.18672
2314	0.18724
2314.5	0.18748
2315	0.18744
2315.5	0.18712
2316	0.18718
2316.5	0.18794
2317	0.18828
2317.5	0.18844
2318	0.1885
2318.5	0.18912
2319	0.1897
2319.5	0.18992
2320	0.18994
2320.5	0.18956
2321	0.18892
2321.5	0.18816
2322	0.18668
2322.5	0.1844
2323	0.18232
2323.5	0.18048
2324	0.17978
2324.5	0.17986
2325	0.1795
2325.5	0.17892
2326	0.1781
2326.5	0.1767
2327	0.1755
2327.5	0.17476
2328	0.17414
2328.5	0.1733
2329	0.17176
2329.5	0.17024
2330	0.16908
2330.5	0.16774
2331	0.16644
2331.5	0.1646
2332	0.16322
2332.5	0.16236
2333	0.1607
2333.5	0.15882
2334	0.15654
2334.5	0.15478
2335	0.15348
2335.5	0.15216
2336	0.1512
2336.5	0.14932
2337	0.14696
2337.5	0.14448
2338	0.14148
2338.5	0.13918
2339	0.13754
2339.5	0.13554
2340	0.13362
2340.5	0.13134
2341	0.12934
2341.5	0.1274
2342	0.1251
2342.5	0.12326
2343	0.12094
2343.5	0.11878
2344	0.11692
2344.5	0.11508
2345	0.11352
2345.5	0.11128
2346	0.10898
2346.5	0.1071
2347	0.10518
2347.5	0.10304
2348	0.09994
2348.5	0.09714
2349	0.09446
2349.5	0.092
2350	0.08996
2350.5	0.08756
2351	0.08506
2351.5	0.0831
2352	0.08088
2352.5	0.07894
2353	0.07704
2353.5	0.07414
2354	0.07158
2354.5	0.06904
2355	0.06754
2355.5	0.0665
2356	0.0648
2356.5	0.0629
2357	0.06072
2357.5	0.05874
2358	0.05676
2358.5	0.05464
2359	0.05282
2359.5	0.05094
2360	0.0486
2360.5	0.04638
2361	0.04414
2361.5	0.04182
2362	0.03926
2362.5	0.03702
2363	0.03512
2363.5	0.03308
2364	0.03048
2364.5	0.02768
2365	0.0253
2365.5	0.02292
2366	0.02038
2366.5	0.01772
2367	0.01512
2367.5	0.01258
2368	0.01034
2368.5	0.00808
2369	0.00628
2369.5	0.00408
2370	0.00178
2370.5	-0.00016
2371	-0.00204
2371.5	-0.00308
2372	-0.0045
2372.5	-0.00586
2373	-0.00748
2373.5	-0.00942
2374	-0.01062
2374.5	-0.01156
2375	-0.01422
2375.5	-0.01684
2376	-0.01878
2376.5	-0.02034
2377	-0.0214
2377.5	-0.02264
2378	-0.02408
2378.5	-0.02554
2379	-0.02694
2379.5	-0.02836
2380	-0.02996
2380.5	-0.03108
2381	-0.03268
2381.5	-0.03416
2382	-0.03548
2382.5	-0.03682
2383	-0.0377
2383.5	-0.03892
2384	-0.03964
2384.5	-0.03944
2385	-0.03902
2385.5	-0.0388
2386	-0.03848
2386.5	-0.03822
2387	-0.03758
2387.5	-0.03726
2388	-0.03732
2388.5	-0.0377
2389	-0.0388
2389.5	-0.04002
2390	-0.0406
2390.5	-0.04048
2391	-0.04032
2391.5	-0.03992
2392	-0.03968
2392.5	-0.0396
2393	-0.03952
2393.5	-0.03934
2394	-0.03906
2394.5	-0.03842
2395	-0.0383
2395.5	-0.0374
2396	-0.03626
2396.5	-0.03532
2397	-0.0348
2397.5	-0.0344
2398	-0.03398
2398.5	-0.03416
2399	-0.03404
2399.5	-0.03316
2400	-0.0319
2400.5	-0.03148
2401	-0.03102
2401.5	-0.03076
2402	-0.02964
2402.5	-0.02848
2403	-0.02766
2403.5	-0.02588
2404	-0.02422
2404.5	-0.02244
2405	-0.02042
2405.5	-0.0192
2406	-0.01824
2406.5	-0.01718
2407	-0.01598
2407.5	-0.01516
2408	-0.01452
2408.5	-0.01342
2409	-0.01224
2409.5	-0.01116
2410	-0.00952
2410.5	-0.00782
2411	-0.0064
2411.5	-0.0056
2412	-0.00426
2412.5	-0.00236
2413	-0.00078
2413.5	0.00102
2414	0.00266
2414.5	0.0037
2415	0.00524
2415.5	0.00774
2416	0.011
2416.5	0.01378
2417	0.01582
2417.5	0.0176
2418	0.0195
2418.5	0.02184
2419	0.02414
2419.5	0.02574
2420	0.0276
2420.5	0.02946
2421	0.0317
2421.5	0.03402
2422	0.03542
2422.5	0.037
2423	0.03876
2423.5	0.04108
2424	0.04356
2424.5	0.04574
2425	0.04858
2425.5	0.05098
2426	0.05266
