3220	0.1184
3220.5	0.11858
3221	0.11896
3221.5	0.1192
3222	0.11924
3222.5	0.11876
3223	0.11812
3223.5	0.11798
3224	0.11832
3224.5	0.11852
3225	0.1188
3225.5	0.1189
3226	0.11872
3226.5	0.11852
3227	0.11874
3227.5	0.11912
3228	0.11954
3228.5	0.12032
3229	0.12092
3229.5	0.12152
3230	0.1216
3230.5	0.12186
3231	0.12156
3231.5	0.12152
3232	0.12248
3232.5	0.12296
3233	0.1228
3233.5	0.12256
3234	0.12188
3234.5	0.12102
3235	0.12046
3235.5	0.12028
3236	0.11994
3236.5	0.11986
3237	0.12
3237.5	0.1197
3238	0.11924
3238.5	0.11914
3239	0.11894
3239.5	0.11876
3240	0.1189
3240.5	0.1186
3241	0.11842
3241.5	0.1186
3242	0.11856
3242.5	0.1178
3243	0.1176
3243.5	0.11746
3244	0.11746
3244.5	0.11688
3245	0.11578
3245.5	0.1147
3246	0.1143
3246.5	0.11442
3247	0.11436
3247.5	0.11394
3248	0.11282
3248.5	0.11162
3249	0.11038
3249.5	0.10928
3250	0.10852
3250.5	0.10814
3251	0.10774
3251.5	0.1075
3252	0.10742
3252.5	0.10716
3253	0.10708
3253.5	0.10728
3254	0.1071
3254.5	0.10696
3255	0.10756
3255.5	0.10744
3256	0.10658
3256.5	0.106
3257	0.10572
3257.5	0.10486
3258	0.10358
3258.5	0.10206
3259	0.10086
3259.5	0.09958
3260	0.09904
3260.5	0.09858
3261	0.0978
3261.5	0.0969
3262	0.0957
3262.5	0.09424
3263	0.09338
3263.5	0.0927
3264	0.09204
3264.5	0.09094
3265	0.0896
3265.5	0.08786
3266	0.08658
3266.5	0.08544
3267	0.08428
3267.5	0.08314
3268	0.08242
3268.5	0.08204
3269	0.08148
3269.5	0.0811
3270	0.08064
3270.5	0.08016
3271	0.07976
3271.5	0.07908
3272	0.07824
3272.5	0.07794
3273	0.07736
3273.5	0.07624
3274	0.07534
3274.5	0.07414
3275	0.07272
3275.5	0.07156
3276	0.07018
3276.5	0.06908
3277	0.06812
3277.5	0.06738
3278	0.0663
3278.5	0.0648
3279	0.06368
3279.5	0.06278
3280	0.06174
3280.5	0.0609
3281	0.06024
3281.5	0.05904
3282	0.058
3282.5	0.05688
3283	0.05572
3283.5	0.05486
3284	0.05416
3284.5	0.05336
3285	0.05322
3285.5	0.053
3286	0.05228
3286.5	0.05108
3287	0.04964
3287.5	0.04852
3288	0.04714
3288.5	0.0462
3289	0.04596
3289.5	0.04568
3290	0.0452
3290.5	0.04504
3291	0.04468
3291.5	0.04416
3292	0.04358
3292.5	0.043
3293	0.04238
3293.5	0.04138
3294	0.04012
3294.5	0.03988
3295	0.03966
3295.5	0.03934
3296	0.03888
3296.5	0.03864
3297	0.03826
3297.5	0.0383
3298	0.03774
3298.5	0.03644
3299	0.03506
3299.5	0.0344
3300	0.03396
3300.5	0.0333
3301	0.0328
3301.5	0.03264
3302	0.03204
3302.5	0.03154
3303	0.03106
3303.5	0.03056
3304	0.03048
3304.5	0.03016
3305	0.02992
3305.5	0.02952
3306	0.02852
3306.5	0.02832
3307	0.02858
3307.5	0.02884
3308	0.0292
3308.5	0.0295
3309	0.02932
3309.5	0.02848
3310	0.02748
3310.5	0.02756
3311	0.02832
3311.5	0.02904
3312	0.02944
3312.5	0.02962
3313	0.02962
3313.5	0.0301
3314	0.03054
3314.5	0.03054
3315	0.03076
3315.5	0.03148
3316	0.0319
3316.5	0.03164
3317	0.03118
3317.5	0.03128
3318	0.03118
3318.5	0.03122
3319	0.03154
3319.5	0.03146
3320	0.03112
3320.5	0.03108
3321	0.03116
3321.5	0.03094
3322	0.03072
3322.5	0.03086
3323	0.03072
3323.5	0.0306
3324	0.03028
3324.5	0.0303
3325	0.0313
3325.5	0.03298
3326	0.0346
3326.5	0.0364
3327	0.03788
3327.5	0.03934
3328	0.04032
3328.5	0.04114
3329	0.0415
3329.5	0.0412
3330	0.04066
3330.5	0.04102
3331	0.04172
3331.5	0.04236
3332	0.04306
3332.5	0.04404
3333	0.0446
3333.5	0.04472
3334	0.0448
3334.5	0.04556
3335	0.04668
3335.5	0.04802
3336	0.04926
3336.5	0.05032
3337	0.0513
3337.5	0.05214
3338	0.05298
3338.5	0.05404
